卷號,上,右,左,下,卷號,上寬,右高,左高,下寬,上寬-下寬,左高-右高,,列標籤,計數 - 上寬-下寬
100030315828_#1.jpg _P1,1463.001367,2149.002094,2147.000233,1461.005476,100030315828_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100030325823_#1.jpg _P1,1463.000342,2149.000233,2147,1462.003078,100030325823_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100030335818_#1.jpg _P1,1462.000342,2149.000931,2147.000932,1462.003078,100030335818_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100030345813_#1.jpg _P1,1463.000342,2149.000931,2147,1461.00308,100030345813_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100030355808_#1.jpg _P1,1462,2150.000233,2147,1461.00308,100030355808_#1.jpg _P1,1462,2150,2147,1461,1,3,,,
100030365803_#1.jpg _P1,1463.000342,2150.00093,2146.000932,1463.008544,100030365803_#1.jpg _P1,1463,2150,2146,1463,0,4,,,
100031015838_#1.jpg _P1,1463.000342,2148,2147,1463.001367,100031015838_#1.jpg _P1,1463,2148,2147,1463,0,1,,,
100031025833_#1.jpg _P1,1463.001367,2148.000931,2148.000233,1462.001368,100031025833_#1.jpg _P1,1463,2148,2148,1462,1,0,,,
100031035828_#1.jpg _P1,1464,2149,2147.000932,1462.001368,100031035828_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100031045823_#1.jpg _P1,1463.003076,2148.003724,2147.002096,1462.005472,100031045823_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100031055818_#1.jpg _P1,1462.000342,2148.000233,2146,1461.00308,100031055818_#1.jpg _P1,1462,2148,2146,1461,1,2,,,
100031065813_#1.jpg _P1,1463.000342,2149.000233,2147.000233,1461.000342,100031065813_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100031075808_#1.jpg _P1,1463.000342,2148.000233,2146.000233,1463.003076,100031075808_#1.jpg _P1,1463,2148,2146,1463,0,2,,,
100031085803_#1.jpg _P1,1464.000342,2148.000233,2147.000233,1462.001368,100031085803_#1.jpg _P1,1464,2148,2147,1462,2,1,,,
100031095895_#1.jpg _P1,1464.000342,2148.000931,2146,1462.003078,100031095895_#1.jpg _P1,1464,2148,2146,1462,2,2,,,
100031105836_#1.jpg _P1,1463.000342,2149.002094,2146.000233,1461.005476,100031105836_#1.jpg _P1,1463,2149,2146,1461,2,3,,,
100031115831_#1.jpg _P1,1464.000342,2148.000931,2147.000233,1461.001369,100031115831_#1.jpg _P1,1464,2148,2147,1461,3,1,,,
100031125826_#1.jpg _P1,1464.000342,2148.000931,2148,1462.000342,100031125826_#1.jpg _P1,1464,2148,2148,1462,2,0,,,
100031135821_#1.jpg _P1,1464,2149,2147.000233,1463.001367,100031135821_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100031145816_#1.jpg _P1,1463.001367,2149.000233,2146.000233,1463.000342,100031145816_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100031155811_#1.jpg _P1,1462.000342,2150.000233,2147.000233,1462.001368,100031155811_#1.jpg _P1,1462,2150,2147,1462,0,3,,,
100031165806_#1.jpg _P1,1463.001367,2150,2147.000932,1461.000342,100031165806_#1.jpg _P1,1463,2150,2147,1461,2,3,,,
100031175801_#1.jpg _P1,1463.000342,2149,2147.000233,1462.000342,100031175801_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100031185893_#1.jpg _P1,1463,2148,2146,1463.001367,100031185893_#1.jpg _P1,1463,2148,2146,1463,0,2,,,
100031195888_#1.jpg _P1,1464.001366,2149.000233,2147.002096,1462,100031195888_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100031205829_#1.jpg _P1,1463.000342,2149,2146.000233,1462.001368,100031205829_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100031215824_#1.jpg _P1,1463.000342,2149.000233,2146.000233,1463.001367,100031215824_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100031225819_#1.jpg _P1,1463.000342,2149.000233,2147.000233,1461.000342,100031225819_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100031235814_#1.jpg _P1,1463.000342,2149.000931,2148,1461.001369,100031235814_#1.jpg _P1,1463,2149,2148,1461,2,1,,,
100031245809_#1.jpg _P1,1463,2149,2147,1463.001367,100031245809_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100031255804_#1.jpg _P1,1464.000342,2149.000233,2147.000233,1462.000342,100031255804_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100031265896_#1.jpg _P1,1464.000342,2149.000233,2147.000233,1462.000342,100031265896_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100031275891_#1.jpg _P1,1462.000342,2149.000233,2147.000932,1461.000342,100031275891_#1.jpg _P1,1462,2149,2147,1461,1,2,,,
100031285886_#1.jpg _P1,1464,2148,2147.000233,1463.000342,100031285886_#1.jpg _P1,1464,2148,2147,1463,1,1,,,
100031295881_#1.jpg _P1,1463.001367,2149,2147.000233,1462,100031295881_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100031305822_#1.jpg _P1,1463,2149.000233,2147,1462.001368,100031305822_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100031315817_#1.jpg _P1,1463,2148,2147.000233,1462.000342,100031315817_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100031325812_#1.jpg _P1,1464,2149.000233,2147.000233,1462.001368,100031325812_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100031335807_#1.jpg _P1,1464.001366,2150,2147.000932,1462.000342,100031335807_#1.jpg _P1,1464,2150,2147,1462,2,3,,,
100031345802_#1.jpg _P1,1462,2149.000931,2148.000931,1462.000342,100031345802_#1.jpg _P1,1462,2149,2148,1462,0,1,,,
100031355894_#1.jpg _P1,1462,2149.000233,2148,1461.000342,100031355894_#1.jpg _P1,1462,2149,2148,1461,1,1,,,
100031365889_#1.jpg _P1,1463,2149.000931,2147.000932,1463.001367,100031365889_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100032015827_#1.jpg _P1,1463.000342,2149.000233,2148.000233,1463.001367,100032015827_#1.jpg _P1,1463,2149,2148,1463,0,1,,,
100032025822_#1.jpg _P1,1463.000342,2149.000233,2147.000233,1463.003076,100032025822_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100032035817_#1.jpg _P1,1463.000342,2150.000233,2147.000233,1463.005468,100032035817_#1.jpg _P1,1463,2150,2147,1463,0,3,,,
100032045812_#1.jpg _P1,1463.000342,2150.00093,2148.000233,1462.003078,100032045812_#1.jpg _P1,1463,2150,2148,1462,1,2,,,
100032055807_#1.jpg _P1,1463.000342,2148,2147.000233,1464.001366,100032055807_#1.jpg _P1,1463,2148,2147,1464,-1,1,,,
100032065802_#1.jpg _P1,1464.000342,2149.000233,2147,1463.003076,100032065802_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100032075894_#1.jpg _P1,1462.000342,2149.000931,2147.000932,1462.003078,100032075894_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100032085889_#1.jpg _P1,1462.001368,2149.000233,2147.000932,1463.005468,100032085889_#1.jpg _P1,1462,2149,2147,1463,-1,2,,,
100032095884_#1.jpg _P1,1463.000342,2149.000931,2147.000932,1463.003076,100032095884_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100032105825_#1.jpg _P1,1463.000342,2148.000931,2147.000233,1462.001368,100032105825_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100032115820_#1.jpg _P1,1464.000342,2149.000931,2147,1462.003078,100032115820_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100032125815_#1.jpg _P1,1463,2149.000233,2147.000233,1461.001369,100032125815_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100032135810_#1.jpg _P1,1463,2149.000233,2147,1462.001368,100032135810_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100032145805_#1.jpg _P1,1463,2150.000233,2147.000233,1463.003076,100032145805_#1.jpg _P1,1463,2150,2147,1463,0,3,,,
100032155897_#1.jpg _P1,1463.000342,2149.000931,2147.000932,1463.003076,100032155897_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100032165892_#1.jpg _P1,1462.000342,2148,2147.000233,1463.001367,100032165892_#1.jpg _P1,1462,2148,2147,1463,-1,1,,,
100032175887_#1.jpg _P1,1463.000342,2149.000931,2148.000233,1462.001368,100032175887_#1.jpg _P1,1463,2149,2148,1462,1,1,,,
100032185882_#1.jpg _P1,1463.000342,2149.000233,2146.000233,1463.005468,100032185882_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100032195877_#1.jpg _P1,1463,2149,2147,1463.001367,100032195877_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100032205818_#1.jpg _P1,1464,2148.000233,2147.000233,1462.000342,100032205818_#1.jpg _P1,1464,2148,2147,1462,2,1,,,
100032215813_#1.jpg _P1,1463.000342,2148.000233,2147,1462.001368,100032215813_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100032225808_#1.jpg _P1,1463,2149,2148.000233,1462.000342,100032225808_#1.jpg _P1,1463,2149,2148,1462,1,1,,,
100032235803_#1.jpg _P1,1463,2148,2147.000233,1462.000342,100032235803_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100032245895_#1.jpg _P1,1463.000342,2150,2147.000233,1462.001368,100032245895_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100032255890_#1.jpg _P1,1464.000342,2149.000931,2147,1462.003078,100032255890_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100032265885_#1.jpg _P1,1464,2149.000233,2147.000233,1462.001368,100032265885_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100032275880_#1.jpg _P1,1463.000342,2148.000233,2147,1462.001368,100032275880_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100032285875_#1.jpg _P1,1463.000342,2148.000931,2147,1461.001369,100032285875_#1.jpg _P1,1463,2148,2147,1461,2,1,,,
100032295870_#1.jpg _P1,1464,2149.000931,2146,1462.003078,100032295870_#1.jpg _P1,1464,2149,2146,1462,2,3,,,
100032305811_#1.jpg _P1,1464,2149.000233,2147,1463.001367,100032305811_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100032315806_#1.jpg _P1,1464.001366,2149.000233,2147.002096,1462,100032315806_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100032325801_#1.jpg _P1,1463.000342,2149,2147.000233,1462.000342,100032325801_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100032335893_#1.jpg _P1,1462.000342,2149.000233,2146.000233,1462.001368,100032335893_#1.jpg _P1,1462,2149,2146,1462,0,3,,,
100032345888_#1.jpg _P1,1462.000342,2149.000233,2147.000233,1462.000342,100032345888_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100032355883_#1.jpg _P1,1463.000342,2149,2147.000932,1461.000342,100032355883_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100032365878_#1.jpg _P1,1463,2148.000931,2147.000233,1464.000342,100032365878_#1.jpg _P1,1463,2148,2147,1464,-1,1,,,
100033015816_#1.jpg _P1,1464,2149.000233,2147,1463.001367,100033015816_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100033025811_#1.jpg _P1,1463.000342,2148,2147,1463.001367,100033025811_#1.jpg _P1,1463,2148,2147,1463,0,1,,,
100033035806_#1.jpg _P1,1463,2149,2146,1463.003076,100033035806_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100033045801_#1.jpg _P1,1463,2150.000233,2147,1462.003078,100033045801_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100033055893_#1.jpg _P1,1463,2149.000233,2147.000233,1461.001369,100033055893_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100033065888_#1.jpg _P1,1464,2150.000233,2147,1463.003076,100033065888_#1.jpg _P1,1464,2150,2147,1463,1,3,,,
100033075883_#1.jpg _P1,1463,2149,2147.000932,1461.001369,100033075883_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100033085878_#1.jpg _P1,1463,2149,2147,1463.001367,100033085878_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100033095873_#1.jpg _P1,1463.000342,2149.000233,2147.000233,1463.003076,100033095873_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100033105814_#1.jpg _P1,1463,2150.000233,2147.000233,1463.003076,100033105814_#1.jpg _P1,1463,2150,2147,1463,0,3,,,
100033115809_#1.jpg _P1,1464.000342,2150.000233,2147.000233,1462.001368,100033115809_#1.jpg _P1,1464,2150,2147,1462,2,3,,,
100033125804_#1.jpg _P1,1464.000342,2150,2146.000233,1463.003076,100033125804_#1.jpg _P1,1464,2150,2146,1463,1,4,,,
100033135896_#1.jpg _P1,1463,2149,2147.000233,1462.001368,100033135896_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100033145891_#1.jpg _P1,1464.000342,2149.002094,2147.000233,1462.003078,100033145891_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100033155886_#1.jpg _P1,1463,2149.000233,2147.000233,1461.001369,100033155886_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100033165881_#1.jpg _P1,1464.000342,2149.000931,2147,1462.003078,100033165881_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100033175876_#1.jpg _P1,1464.000342,2149.000233,2148.000931,1461.001369,100033175876_#1.jpg _P1,1464,2149,2148,1461,3,1,,,
100033185871_#1.jpg _P1,1463.000342,2149.000233,2147.002096,1461.000342,100033185871_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100033195866_#1.jpg _P1,1463,2149.000233,2146,1462.003078,100033195866_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100033205807_#1.jpg _P1,1462.001368,2148.000931,2146.000932,1462.005472,100033205807_#1.jpg _P1,1462,2148,2146,1462,0,2,,,
100033215802_#1.jpg _P1,1462.000342,2149.000233,2147.000233,1462.003078,100033215802_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100033225894_#1.jpg _P1,1463.000342,2149.000233,2147,1462.003078,100033225894_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100033235889_#1.jpg _P1,1463.000342,2149.000931,2147.000233,1462.003078,100033235889_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100033245884_#1.jpg _P1,1464,2149.000931,2147,1462.001368,100033245884_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100033255879_#1.jpg _P1,1463.000342,2149.000233,2147.000233,1463.003076,100033255879_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100033265874_#1.jpg _P1,1464,2149.000233,2146,1463.003076,100033265874_#1.jpg _P1,1464,2149,2146,1463,1,3,,,
100033275869_#1.jpg _P1,1463,2149.000233,2146.000233,1463.003076,100033275869_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100033285864_#1.jpg _P1,1463,2149.000233,2146.000233,1463.003076,100033285864_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100033295859_#1.jpg _P1,1464,2148,2146,1464.001366,100033295859_#1.jpg _P1,1464,2148,2146,1464,0,2,,,
100033305897_#1.jpg _P1,1463.001367,2148.000233,2147.000932,1464.003074,100033305897_#1.jpg _P1,1463,2148,2147,1464,-1,1,,,
100033315892_#1.jpg _P1,1464.000342,2148.000931,2146,1462.003078,100033315892_#1.jpg _P1,1464,2148,2146,1462,2,2,,,
100033325887_#1.jpg _P1,1462,2149,2146.000233,1463.003076,100033325887_#1.jpg _P1,1462,2149,2146,1463,-1,3,,,
100033335882_#1.jpg _P1,1463,2149,2146.000233,1462.003078,100033335882_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100033345877_#1.jpg _P1,1463.000342,2149.002094,2146.000932,1462.005472,100033345877_#1.jpg _P1,1463,2149,2146,1462,1,3,,,
100033355872_#1.jpg _P1,1462.000342,2148.000931,2147.000233,1461.001369,100033355872_#1.jpg _P1,1462,2148,2147,1461,1,1,,,
100033365867_#1.jpg _P1,1463.000342,2147.000233,2146,1462.001368,100033365867_#1.jpg _P1,1463,2147,2146,1462,1,1,,,
100034015805_#1.jpg _P1,1463.003076,2149.003723,2147.002096,1462.00855,100034015805_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100034025897_#1.jpg _P1,1463,2150.000233,2146,1462.005472,100034025897_#1.jpg _P1,1463,2150,2146,1462,1,4,,,
100034035892_#1.jpg _P1,1464.001366,2149.000931,2147.000233,1463.005468,100034035892_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100034045887_#1.jpg _P1,1463.001367,2149.000931,2147.000932,1463.005468,100034045887_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100034055882_#1.jpg _P1,1463.000342,2149.000233,2146.000233,1463.005468,100034055882_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100034065877_#1.jpg _P1,1462.001368,2149.002094,2146.003728,1463.008544,100034065877_#1.jpg _P1,1462,2149,2146,1463,-1,3,,,
100034075872_#1.jpg _P1,1462.001368,2149.000931,2147.000932,1462.005472,100034075872_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100034085867_#1.jpg _P1,1463.003076,2148.002095,2147.002096,1463.005468,100034085867_#1.jpg _P1,1463,2148,2147,1463,0,1,,,
100034095862_#1.jpg _P1,1463.001367,2149.002094,2146.002097,1463.008544,100034095862_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100034105803_#1.jpg _P1,1458.000343,2149.000931,2147.000233,1455.003093,100034105803_#1.jpg _P1,1458,2149,2147,1455,3,2,,,
100034115895_#1.jpg _P1,1463.001367,2148.000931,2147.000233,1462.003078,100034115895_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100034125890_#1.jpg _P1,1463.000342,2149,2147.000233,1464.003074,100034125890_#1.jpg _P1,1463,2149,2147,1464,-1,2,,,
100034135885_#1.jpg _P1,1463,2149.000233,2147.000233,1463.001367,100034135885_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100034145880_#1.jpg _P1,1463.000342,2149.000233,2147.000233,1463.000342,100034145880_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100034155875_#1.jpg _P1,1463.000342,2149.000931,2148.000233,1462.001368,100034155875_#1.jpg _P1,1463,2149,2148,1462,1,1,,,
100034165870_#1.jpg _P1,1464.001366,2148.003724,2147.000233,1461.00308,100034165870_#1.jpg _P1,1464,2148,2147,1461,3,1,,,
100034175865_#1.jpg _P1,1464,2148.000233,2147.000233,1462.000342,100034175865_#1.jpg _P1,1464,2148,2147,1462,2,1,,,
100034185860_#1.jpg _P1,1463,2148.000233,2146.000233,1461.001369,100034185860_#1.jpg _P1,1463,2148,2146,1461,2,2,,,
100034195855_#1.jpg _P1,1464,2149.000233,2147.000233,1462.001368,100034195855_#1.jpg _P1,1464,2149,2147,1462,2,2,,,
100034205893_#1.jpg _P1,1463,2149.000233,2147,1462.001368,100034205893_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100034215888_#1.jpg _P1,1464.000342,2149.000233,2147,1463.003076,100034215888_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100034225883_#1.jpg _P1,1463,2149,2147.000233,1462.001368,100034225883_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100034235878_#1.jpg _P1,1463.000342,2148.000233,2148.000233,1461.000342,100034235878_#1.jpg _P1,1463,2148,2148,1461,2,0,,,
100034245873_#1.jpg _P1,1463,2149.000233,2147,1462.001368,100034245873_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100034255868_#1.jpg _P1,1463.000342,2149,2147.000233,1462.000342,100034255868_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100034265863_#1.jpg _P1,1464.000342,2149.000931,2147.000233,1463.003076,100034265863_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100034275858_#1.jpg _P1,1464,2148.000233,2147,1463.000342,100034275858_#1.jpg _P1,1464,2148,2147,1463,1,1,,,
100034285853_#1.jpg _P1,1463.000342,2148,2146.000233,1464.003074,100034285853_#1.jpg _P1,1463,2148,2146,1464,-1,2,,,
100034295848_#1.jpg _P1,1463.000342,2148,2147,1463.001367,100034295848_#1.jpg _P1,1463,2148,2147,1463,0,1,,,
100034305886_#1.jpg _P1,1462.000342,2149.000931,2147.000932,1462.003078,100034305886_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100034315881_#1.jpg _P1,1463.000342,2148.000931,2147.000932,1463,100034315881_#1.jpg _P1,1463,2148,2147,1463,0,1,,,
100034325876_#1.jpg _P1,1463.000342,2148,2148,1463.000342,100034325876_#1.jpg _P1,1463,2148,2148,1463,0,0,,,
100034335871_#1.jpg _P1,1462.000342,2149,2147.000233,1463.003076,100034335871_#1.jpg _P1,1462,2149,2147,1463,-1,2,,,
100034345866_#1.jpg _P1,1462.001368,2149.000233,2147.000233,1462,100034345866_#1.jpg _P1,1462,2149,2147,1462,0,2,,,
100034355861_#1.jpg _P1,1463.000342,2148,2147.000932,1461,100034355861_#1.jpg _P1,1463,2148,2147,1461,2,1,,,
100034365856_#1.jpg _P1,1464,2148.000233,2147.000233,1462.000342,100034365856_#1.jpg _P1,1464,2148,2147,1462,2,1,,,
100035015891_#1.jpg _P1,1463.000342,2151,2147.000932,1461.00308,100035015891_#1.jpg _P1,1463,2151,2147,1461,2,4,,,
100035025886_#1.jpg _P1,1463.000342,2149.000931,2147,1461.00308,100035025886_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100035035881_#1.jpg _P1,1463.000342,2150,2148,1463.003076,100035035881_#1.jpg _P1,1463,2150,2148,1463,0,2,,,
100035045876_#1.jpg _P1,1463.000342,2149.000233,2148,1462.001368,100035045876_#1.jpg _P1,1463,2149,2148,1462,1,1,,,
100035055871_#1.jpg _P1,1463.000342,2149.000233,2146.000233,1463.001367,100035055871_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100035065866_#1.jpg _P1,1462.000342,2149,2148,1462.001368,100035065866_#1.jpg _P1,1462,2149,2148,1462,0,1,,,
100035075861_#1.jpg _P1,1463.000342,2149.000233,2147.000233,1463.003076,100035075861_#1.jpg _P1,1463,2149,2147,1463,0,2,,,
100035085856_#1.jpg _P1,1463.000342,2149.000233,2148.000233,1463.001367,100035085856_#1.jpg _P1,1463,2149,2148,1463,0,1,,,
100035095851_#1.jpg _P1,1463.001367,2149.000931,2147.000233,1462.005472,100035095851_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100035105889_#1.jpg _P1,1464.000342,2149.002094,2146.000233,1462.005472,100035105889_#1.jpg _P1,1464,2149,2146,1462,2,3,,,
100035115884_#1.jpg _P1,1463.000342,2149.000233,2147,1462.003078,100035115884_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100035125879_#1.jpg _P1,1463.000342,2149.000233,2147,1462.003078,100035125879_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100035135874_#1.jpg _P1,1463,2150,2148.000233,1462.001368,100035135874_#1.jpg _P1,1463,2150,2148,1462,1,2,,,
100035145869_#1.jpg _P1,1464,2149.000233,2146.000233,1462.003078,100035145869_#1.jpg _P1,1464,2149,2146,1462,2,3,,,
100035155864_#1.jpg _P1,1464.001366,2149.002094,2147,1461.005476,100035155864_#1.jpg _P1,1464,2149,2147,1461,3,2,,,
100035165859_#1.jpg _P1,1464.001366,2149.000931,2147.000233,1463.005468,100035165859_#1.jpg _P1,1464,2149,2147,1463,1,2,,,
100035175854_#1.jpg _P1,1463.000342,2148.000233,2147,1462.001368,100035175854_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100035185849_#1.jpg _P1,1463.000342,2149.000233,2146.000233,1463.005468,100035185849_#1.jpg _P1,1463,2149,2146,1463,0,3,,,
100035195844_#1.jpg _P1,1463,2150.00093,2146,1461.005476,100035195844_#1.jpg _P1,1463,2150,2146,1461,2,4,,,
100035205882_#1.jpg _P1,1462.000342,2149,2147.000233,1461.00308,100035205882_#1.jpg _P1,1462,2149,2147,1461,1,2,,,
100035215877_#1.jpg _P1,1464.000342,2149.000931,2148,1462.001368,100035215877_#1.jpg _P1,1464,2149,2148,1462,2,1,,,
100035225872_#1.jpg _P1,1464,2149.000931,2146.000233,1461.00308,100035225872_#1.jpg _P1,1464,2149,2146,1461,3,3,,,
100035235867_#1.jpg _P1,1464.001366,2148.000931,2147.000233,1463.003076,100035235867_#1.jpg _P1,1464,2148,2147,1463,1,1,,,
100035245862_#1.jpg _P1,1462.001368,2148.000233,2147.000233,1462.003078,100035245862_#1.jpg _P1,1462,2148,2147,1462,0,1,,,
100035255857_#1.jpg _P1,1463.000342,2149.000233,2147,1462.003078,100035255857_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100035265852_#1.jpg _P1,1463.000342,2150.002093,2147.000233,1461.005476,100035265852_#1.jpg _P1,1463,2150,2147,1461,2,3,,,
100035275847_#1.jpg _P1,1463,2149,2147.000233,1462.001368,100035275847_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100035285842_#1.jpg _P1,1464,2150.000233,2148.000233,1462.001368,100035285842_#1.jpg _P1,1464,2150,2148,1462,2,2,,,
100035295837_#1.jpg _P1,1463,2149.000233,2147.000932,1462.001368,100035295837_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100035305875_#1.jpg _P1,1463.000342,2149.000233,2147.000932,1462.000342,100035305875_#1.jpg _P1,1463,2149,2147,1462,1,2,,,
100035315870_#1.jpg _P1,1464,2149,2148.000931,1462.000342,100035315870_#1.jpg _P1,1464,2149,2148,1462,2,1,,,
100035325865_#1.jpg _P1,1464.000342,2149.000233,2148,1463.001367,100035325865_#1.jpg _P1,1464,2149,2148,1463,1,1,,,
100035335860_#1.jpg _P1,1463.000342,2149.000931,2147,1461.00308,100035335860_#1.jpg _P1,1463,2149,2147,1461,2,2,,,
100035345855_#1.jpg _P1,1463.000342,2148.000233,2147,1462.001368,100035345855_#1.jpg _P1,1463,2148,2147,1462,1,1,,,
100035355850_#1.jpg _P1,1463,2150.000233,2147,1462.003078,100035355850_#1.jpg _P1,1463,2150,2147,1462,1,3,,,
100035365845_#1.jpg _P1,1464.000342,2149.000931,2146,1462.005472,100035365845_#1.jpg _P1,1464,2149,2146,1462,2,3,,,
100036015880_#1.jpg _P1,1462,2150.000233,2147.000233,1462.003078,100036015880_#1.jpg _P1,1462,2150,2147,1462,0,3,,,
100036025875_#1.jpg _P1,1462.003078,2149.003723,2146.003728,1462,100036025875_#1.jpg _P1,1462,2149,2146,1462,0,3,,,
