卷號,上,右,左,下,卷號,上寬,右高,左高,下寬,上寬-下寬,右高-左高,,卷號,(全部)
100045134857_#1.jpg _P1,1452,2149.000931,2149.000233,1449,100045134857_#1.jpg _P1,1452,2149,2149,1449,3,0,,,
100045144852_#1.jpg _P1,1451,2150.00093,2149,1449.000345,100045144852_#1.jpg _P1,1451,2150,2149,1449,2,1,,,
100045154847_#1.jpg _P1,1452.000344,2148.002095,2149,1449,100045154847_#1.jpg _P1,1452,2148,2149,1449,3,-1,,,
100045164842_#1.jpg _P1,1451.000345,2149,2150.00093,1449.00138,100045164842_#1.jpg _P1,1451,2149,2150,1449,2,-1,,,
100045174837_#1.jpg _P1,1451,2149.000233,2149,1450,100045174837_#1.jpg _P1,1451,2149,2149,1450,1,0,,,
100045184832_#1.jpg _P1,1452,2149.000233,2149.000233,1450,100045184832_#1.jpg _P1,1452,2149,2149,1450,2,0,,,
100045194827_#1.jpg _P1,1451.000345,2149.002094,2150.00093,1450,100045194827_#1.jpg _P1,1451,2149,2150,1450,1,-1,,,
100045204865_#1.jpg _P1,1451,2149.000931,2149,1449,100045204865_#1.jpg _P1,1451,2149,2149,1449,2,0,,,
100045214860_#1.jpg _P1,1452,2149.000931,2150.000233,1449.000345,100045214860_#1.jpg _P1,1452,2149,2150,1449,3,-1,,,
100045224855_#1.jpg _P1,1451.003101,2149.003723,2149.008376,1449.003106,100045224855_#1.jpg _P1,1451,2149,2149,1449,2,0,,,
100045234850_#1.jpg _P1,1451.001378,2149.002094,2149.005817,1449.00138,100045234850_#1.jpg _P1,1451,2149,2149,1449,2,0,,,
100045244845_#1.jpg _P1,1451.005513,2150.002093,2149.003723,1450.003103,100045244845_#1.jpg _P1,1451,2150,2149,1450,1,1,,,
100045254840_#1.jpg _P1,1451,2149.000233,2149,1450,100045254840_#1.jpg _P1,1451,2149,2149,1450,1,0,,,
100045264835_#1.jpg _P1,1451,2148.000931,2149.000233,1450.000345,100045264835_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100045274830_#1.jpg _P1,1450.000345,2148.000233,2149.000233,1450,100045274830_#1.jpg _P1,1450,2148,2149,1450,0,-1,,,
100045284825_#1.jpg _P1,1452.003099,2149.002094,2149.005817,1450.003103,100045284825_#1.jpg _P1,1452,2149,2149,1450,2,0,,,
100045294820_#1.jpg _P1,1451,2148.000931,2148.000931,1451,100045294820_#1.jpg _P1,1451,2148,2148,1451,0,0,,,
100045304858_#1.jpg _P1,1451.000345,2148.000233,2149.000233,1451,100045304858_#1.jpg _P1,1451,2148,2149,1451,0,-1,,,
100045314853_#1.jpg _P1,1451.000345,2148.000233,2149.000931,1452,100045314853_#1.jpg _P1,1451,2148,2149,1452,-1,-1,,,
100045324848_#1.jpg _P1,1451.000345,2149,2148.000233,1450,100045324848_#1.jpg _P1,1451,2149,2148,1450,1,1,,,
100045334843_#1.jpg _P1,1451,2148.000931,2149,1449.000345,100045334843_#1.jpg _P1,1451,2148,2149,1449,2,-1,,,
100045344838_#1.jpg _P1,1451,2148.000233,2149.000233,1449.000345,100045344838_#1.jpg _P1,1451,2148,2149,1449,2,-1,,,
100045354833_#1.jpg _P1,1450,2148.000931,2148.000233,1449,100045354833_#1.jpg _P1,1450,2148,2148,1449,1,0,,,
100045364828_#1.jpg _P1,1451.000345,2148,2148.000233,1450.000345,100045364828_#1.jpg _P1,1451,2148,2148,1450,1,0,,,
100046014863_#1.jpg _P1,1452,2148.000233,2149.000233,1450.000345,100046014863_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100046024858_#1.jpg _P1,1451,2149.000233,2149.000233,1449,100046024858_#1.jpg _P1,1451,2149,2149,1449,2,0,,,
100046034853_#1.jpg _P1,1451.000345,2148.000931,2149.000233,1450,100046034853_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100046044848_#1.jpg _P1,1451.001378,2147.003726,2149.000931,1449,100046044848_#1.jpg _P1,1451,2147,2149,1449,2,-2,,,
100046054843_#1.jpg _P1,1451,2148,2149.000931,1449.000345,100046054843_#1.jpg _P1,1451,2148,2149,1449,2,-1,,,
100046064838_#1.jpg _P1,1451.001378,2147.000932,2149.000931,1451,100046064838_#1.jpg _P1,1451,2147,2149,1451,0,-2,,,
100046074833_#1.jpg _P1,1451.000345,2148.000233,2149,1450,100046074833_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100046084828_#1.jpg _P1,1452.001377,2147.002096,2149.000233,1450,100046084828_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100046094823_#1.jpg _P1,1451.001378,2148.000931,2149.000233,1450.000345,100046094823_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100046104861_#1.jpg _P1,1451.000345,2148.000233,2149.000233,1451,100046104861_#1.jpg _P1,1451,2148,2149,1451,0,-1,,,
100046114856_#1.jpg _P1,1450.001379,2148.000931,2149.000931,1450.000345,100046114856_#1.jpg _P1,1450,2148,2149,1450,0,-1,,,
100046124851_#1.jpg _P1,1451.000345,2147.000932,2149,1449.000345,100046124851_#1.jpg _P1,1451,2147,2149,1449,2,-2,,,
100046134846_#1.jpg _P1,1452.000344,2147.000233,2149.000233,1450.000345,100046134846_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100046144841_#1.jpg _P1,1451,2148.000931,2149,1449.000345,100046144841_#1.jpg _P1,1451,2148,2149,1449,2,-1,,,
100046154836_#1.jpg _P1,1452,2148.000931,2148,1450,100046154836_#1.jpg _P1,1452,2148,2148,1450,2,0,,,
100046164831_#1.jpg _P1,1452.003099,2148.003724,2149.008376,1450.005517,100046164831_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100046174826_#1.jpg _P1,1452.001377,2147.002096,2149.005817,1450.005517,100046174826_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100046184821_#1.jpg _P1,1452.003099,2148.002095,2149.005817,1450.005517,100046184821_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100046194816_#1.jpg _P1,1452.003099,2148.002095,2149.008376,1449.005521,100046194816_#1.jpg _P1,1452,2148,2149,1449,3,-1,,,
100046204854_#1.jpg _P1,1452.003099,2148.000931,2148.005819,1449.003106,100046204854_#1.jpg _P1,1452,2148,2148,1449,3,0,,,
100046214849_#1.jpg _P1,1452.000344,2148.000931,2149.003723,1450.001379,100046214849_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100046224844_#1.jpg _P1,1452.000344,2147.002096,2149.003723,1451.003101,100046224844_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100046234839_#1.jpg _P1,1451.003101,2148.003724,2148.005819,1450.003103,100046234839_#1.jpg _P1,1451,2148,2148,1450,1,0,,,
100046244834_#1.jpg _P1,1452.001377,2147.002096,2149.005817,1450.005517,100046244834_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100046254829_#1.jpg _P1,1452.001377,2147.000932,2149.005817,1449.005521,100046254829_#1.jpg _P1,1452,2147,2149,1449,3,-2,,,
100046264824_#1.jpg _P1,1451.003101,2148.002095,2148.003724,1450.003103,100046264824_#1.jpg _P1,1451,2148,2148,1450,1,0,,,
100046274819_#1.jpg _P1,1451.001378,2148.003724,2149.005817,1450.003103,100046274819_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100046284814_#1.jpg _P1,1452.001377,2148.000931,2149.003723,1450.003103,100046284814_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100046294809_#1.jpg _P1,1451.000345,2148.002095,2149.003723,1450.001379,100046294809_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100046304847_#1.jpg _P1,1452.001377,2148.002095,2149.003723,1451.003101,100046304847_#1.jpg _P1,1452,2148,2149,1451,1,-1,,,
100046314842_#1.jpg _P1,1451.001378,2148.002095,2149.003723,1450.003103,100046314842_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100046324837_#1.jpg _P1,1451.003101,2148.003724,2148.005819,1450.003103,100046324837_#1.jpg _P1,1451,2148,2148,1450,1,0,,,
100046334832_#1.jpg _P1,1451.001378,2148.003724,2148.005819,1450.001379,100046334832_#1.jpg _P1,1451,2148,2148,1450,1,0,,,
100046344827_#1.jpg _P1,1451.001378,2148.002095,2149.003723,1450.003103,100046344827_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100046354822_#1.jpg _P1,1451.001378,2148.002095,2149.005817,1449.003106,100046354822_#1.jpg _P1,1451,2148,2149,1449,2,-1,,,
100046364817_#1.jpg _P1,1452.003099,2148.005819,2148.00838,1451.003101,100046364817_#1.jpg _P1,1452,2148,2148,1451,1,0,,,
100047014852_#1.jpg _P1,1450,2148.002095,2149.000233,1452.000344,100047014852_#1.jpg _P1,1450,2148,2149,1452,-2,-1,,,
100047024847_#1.jpg _P1,1451,2148,2149.000233,1450.000345,100047024847_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100047034842_#1.jpg _P1,1451,2148.000233,2149.000931,1450.000345,100047034842_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100047044837_#1.jpg _P1,1451,2148,2148,1451,100047044837_#1.jpg _P1,1451,2148,2148,1451,0,0,,,
100047054832_#1.jpg _P1,1451,2148,2148.000233,1450,100047054832_#1.jpg _P1,1451,2148,2148,1450,1,0,,,
100047064827_#1.jpg _P1,1452,2148,2149.000931,1450.000345,100047064827_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100047074822_#1.jpg _P1,1452,2148.000931,2149.000233,1449.000345,100047074822_#1.jpg _P1,1452,2148,2149,1449,3,-1,,,
100047084817_#1.jpg _P1,1452.001377,2148.002095,2149.000931,1451.000345,100047084817_#1.jpg _P1,1452,2148,2149,1451,1,-1,,,
100047094812_#1.jpg _P1,1451.001378,2147.000932,2149.000233,1450,100047094812_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100047104850_#1.jpg _P1,1451.001378,2147.000932,2149.000931,1451,100047104850_#1.jpg _P1,1451,2147,2149,1451,0,-2,,,
100047114845_#1.jpg _P1,1452.000344,2148.000931,2149,1450,100047114845_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100047124840_#1.jpg _P1,1451,2148.000233,2149,1450.000345,100047124840_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100047134835_#1.jpg _P1,1451,2147.000233,2149,1450.001379,100047134835_#1.jpg _P1,1451,2147,2149,1450,1,-2,,,
100047144830_#1.jpg _P1,1451.000345,2147.000932,2148.000233,1450,100047144830_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100047154825_#1.jpg _P1,1451,2148.000233,2149,1450.000345,100047154825_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100047164820_#1.jpg _P1,1450.000345,2148.000931,2149.000233,1449,100047164820_#1.jpg _P1,1450,2148,2149,1449,1,-1,,,
100047174815_#1.jpg _P1,1452,2148.000233,2148.000233,1450,100047174815_#1.jpg _P1,1452,2148,2148,1450,2,0,,,
100047184810_#1.jpg _P1,1452.000344,2148.000233,2149,1451,100047184810_#1.jpg _P1,1452,2148,2149,1451,1,-1,,,
100047194805_#1.jpg _P1,1451.000345,2149.000931,2149.002094,1450.000345,100047194805_#1.jpg _P1,1451,2149,2149,1450,1,0,,,
100047204843_#1.jpg _P1,1450,2148.000233,2149.000233,1450.000345,100047204843_#1.jpg _P1,1450,2148,2149,1450,0,-1,,,
100047214838_#1.jpg _P1,1451.000345,2148.000233,2149.000931,1450.001379,100047214838_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100047224833_#1.jpg _P1,1450.001379,2148.002095,2149.000931,1449.000345,100047224833_#1.jpg _P1,1450,2148,2149,1449,1,-1,,,
100047234828_#1.jpg _P1,1450.000345,2148.000233,2149.000233,1450,100047234828_#1.jpg _P1,1450,2148,2149,1450,0,-1,,,
100047244823_#1.jpg _P1,1452.000344,2147.000932,2149.003723,1450.003103,100047244823_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100047254818_#1.jpg _P1,1451.000345,2148.000233,2148.002095,1449.000345,100047254818_#1.jpg _P1,1451,2148,2148,1449,2,0,,,
100047264813_#1.jpg _P1,1451,2147.000233,2148.000233,1451.000345,100047264813_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100047274808_#1.jpg _P1,1451.000345,2147.000932,2148.002095,1450.001379,100047274808_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100047284803_#1.jpg _P1,1451.000345,2148.000931,2148.000931,1451.000345,100047284803_#1.jpg _P1,1451,2148,2148,1451,0,0,,,
100047294895_#1.jpg _P1,1452,2148.000931,2149.000931,1452.000344,100047294895_#1.jpg _P1,1452,2148,2149,1452,0,-1,,,
100047304836_#1.jpg _P1,1452.001377,2148.002095,2148.002095,1452.001377,100047304836_#1.jpg _P1,1452,2148,2148,1452,0,0,,,
100047314831_#1.jpg _P1,1451.001378,2147.002096,2148.003724,1450.003103,100047314831_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100047324826_#1.jpg _P1,1451.000345,2148.000931,2148.000931,1451.000345,100047324826_#1.jpg _P1,1451,2148,2148,1451,0,0,,,
100047334821_#1.jpg _P1,1451,2148,2148.000233,1450,100047334821_#1.jpg _P1,1451,2148,2148,1450,1,0,,,
100047344816_#1.jpg _P1,1450,2148.000233,2149.000931,1449.000345,100047344816_#1.jpg _P1,1450,2148,2149,1449,1,-1,,,
100047354811_#1.jpg _P1,1451.000345,2147,2148.000931,1449.00138,100047354811_#1.jpg _P1,1451,2147,2148,1449,2,-1,,,
100047364806_#1.jpg _P1,1452.000344,2147.000233,2148.000931,1451.001378,100047364806_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100048014841_#1.jpg _P1,1452.000344,2147.000233,2148.002095,1450.001379,100048014841_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100048024836_#1.jpg _P1,1452.000344,2147.000233,2149.002094,1450.003103,100048024836_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100048034831_#1.jpg _P1,1452,2147.000233,2148.000233,1450.000345,100048034831_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100048044826_#1.jpg _P1,1452.001377,2147.002096,2149.000233,1450,100048044826_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100048054821_#1.jpg _P1,1453.000344,2147.000932,2148.000233,1450,100048054821_#1.jpg _P1,1453,2147,2148,1450,3,-1,,,
100048064816_#1.jpg _P1,1452.000344,2148.000931,2149,1450,100048064816_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100048074811_#1.jpg _P1,1452,2146.000233,2148.000233,1450.001379,100048074811_#1.jpg _P1,1452,2146,2148,1450,2,-2,,,
100048084806_#1.jpg _P1,1452.000344,2146.000233,2148.000233,1450.000345,100048084806_#1.jpg _P1,1452,2146,2148,1450,2,-2,,,
100048094801_#1.jpg _P1,1451,2147.000233,2148.000931,1448.000345,100048094801_#1.jpg _P1,1451,2147,2148,1448,3,-1,,,
100048104839_#1.jpg _P1,1452,2147.000233,2147.000233,1450,100048104839_#1.jpg _P1,1452,2147,2147,1450,2,0,,,
100048114834_#1.jpg _P1,1452.000344,2147.000932,2148.000233,1449,100048114834_#1.jpg _P1,1452,2147,2148,1449,3,-1,,,
100048124829_#1.jpg _P1,1453,2147.000233,2149.000931,1450.001379,100048124829_#1.jpg _P1,1453,2147,2149,1450,3,-2,,,
100048134824_#1.jpg _P1,1452.000344,2147.000932,2148.000233,1449,100048134824_#1.jpg _P1,1452,2147,2148,1449,3,-1,,,
100048144819_#1.jpg _P1,1452.000344,2147.000932,2149.003723,1450.003103,100048144819_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100048154814_#1.jpg _P1,1452,2147,2149.000931,1450.001379,100048154814_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100048164809_#1.jpg _P1,1452.001377,2147.002096,2149.005817,1450.005517,100048164809_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100048174804_#1.jpg _P1,1451.001378,2147.002096,2149.005817,1449.005521,100048174804_#1.jpg _P1,1451,2147,2149,1449,2,-2,,,
100048184896_#1.jpg _P1,1453.001376,2147.000932,2149.005817,1450.005517,100048184896_#1.jpg _P1,1453,2147,2149,1450,3,-2,,,
100048194891_#1.jpg _P1,1452.001377,2147.002096,2149.005817,1450.005517,100048194891_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100048204832_#1.jpg _P1,1452.000344,2147.000233,2148.002095,1450.001379,100048204832_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100048214827_#1.jpg _P1,1451.000345,2148.000233,2149.000931,1450.001379,100048214827_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100048224822_#1.jpg _P1,1450.000345,2147.002096,2148.002095,1450.001379,100048224822_#1.jpg _P1,1450,2147,2148,1450,0,-1,,,
100048234817_#1.jpg _P1,1451.000345,2148.000233,2149.000931,1450.001379,100048234817_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100048244812_#1.jpg _P1,1451.000345,2147.000932,2148.002095,1450.001379,100048244812_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100048254807_#1.jpg _P1,1452,2147.000233,2149.002094,1450.001379,100048254807_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100048264802_#1.jpg _P1,1452.001377,2147.002096,2149.005817,1450.005517,100048264802_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100048274894_#1.jpg _P1,1451.000345,2147.000932,2149.003723,1449.003106,100048274894_#1.jpg _P1,1451,2147,2149,1449,2,-2,,,
100048284889_#1.jpg _P1,1451.001378,2147.003726,2148.003724,1451.003101,100048284889_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100048294884_#1.jpg _P1,1452.001377,2148.000931,2148.003724,1450.001379,100048294884_#1.jpg _P1,1452,2148,2148,1450,2,0,,,
100048304825_#1.jpg _P1,1452.000344,2148.000931,2149.002094,1451.001378,100048304825_#1.jpg _P1,1452,2148,2149,1451,1,-1,,,
100048314820_#1.jpg _P1,1452.000344,2147.000233,2148.000931,1451.001378,100048314820_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100048324815_#1.jpg _P1,1451.000345,2147.000932,2148.000931,1451.001378,100048324815_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100048334810_#1.jpg _P1,1451.001378,2148.002095,2149.003723,1450.003103,100048334810_#1.jpg _P1,1451,2148,2149,1450,1,-1,,,
100048344805_#1.jpg _P1,1451.003101,2147.002096,2148.003724,1450.005517,100048344805_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100048354897_#1.jpg _P1,1451.003101,2147.003726,2148.00838,1449.005521,100048354897_#1.jpg _P1,1451,2147,2148,1449,2,-1,,,
100048364892_#1.jpg _P1,1452.003099,2147.002096,2147.005822,1450.003103,100048364892_#1.jpg _P1,1452,2147,2147,1450,2,0,,,
100049034820_#1.jpg _P1,1451.000345,2148.000931,2148.000233,1450.000345,100049034820_#1.jpg _P1,1451,2148,2148,1450,1,0,,,
100049044815_#1.jpg _P1,1452.001377,2148.003724,2149.000931,1450.000345,100049044815_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100049054810_#1.jpg _P1,1451.000345,2147.000233,2150,1450.001379,100049054810_#1.jpg _P1,1451,2147,2150,1450,1,-3,,,
100049064805_#1.jpg _P1,1452.000344,2148.000931,2149,1450,100049064805_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100049074897_#1.jpg _P1,1451.000345,2148.000931,2149.000931,1451,100049074897_#1.jpg _P1,1451,2148,2149,1451,0,-1,,,
100049084892_#1.jpg _P1,1451,2148.000233,2150,1450.001379,100049084892_#1.jpg _P1,1451,2148,2150,1450,1,-2,,,
100049094887_#1.jpg _P1,1452.000344,2147.000233,2148,1451,100049094887_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100049104828_#1.jpg _P1,1452.000344,2148.000931,2149.000233,1451,100049104828_#1.jpg _P1,1452,2148,2149,1451,1,-1,,,
100049114823_#1.jpg _P1,1451,2148.000233,2148,1450,100049114823_#1.jpg _P1,1451,2148,2148,1450,1,0,,,
100049124818_#1.jpg _P1,1452,2148.000931,2147,1450.000345,100049124818_#1.jpg _P1,1452,2148,2147,1450,2,1,,,
100049134813_#1.jpg _P1,1451.000345,2149.002094,2148.000233,1449.00138,100049134813_#1.jpg _P1,1451,2149,2148,1449,2,1,,,
100049144808_#1.jpg _P1,1452.000344,2147.000932,2148,1450,100049144808_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100049154803_#1.jpg _P1,1452,2147.000233,2148.000233,1450.000345,100049154803_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100049164895_#1.jpg _P1,1452.001377,2147.000932,2149,1450,100049164895_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100049174890_#1.jpg _P1,1452.001377,2147.002096,2149.000233,1450,100049174890_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100049184885_#1.jpg _P1,1452.001377,2147.002096,2149.000233,1450,100049184885_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100049194880_#1.jpg _P1,1451.000345,2147.000233,2148.000233,1451,100049194880_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100049204821_#1.jpg _P1,1452,2147.000233,2148.000233,1450.000345,100049204821_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100049214816_#1.jpg _P1,1451.000345,2147.000932,2149,1449.000345,100049214816_#1.jpg _P1,1451,2147,2149,1449,2,-2,,,
100049224811_#1.jpg _P1,1452.000344,2147.002096,2148,1449,100049224811_#1.jpg _P1,1452,2147,2148,1449,3,-1,,,
100049234806_#1.jpg _P1,1452.000344,2148.000931,2148,1450.000345,100049234806_#1.jpg _P1,1452,2148,2148,1450,2,0,,,
100049244801_#1.jpg _P1,1451,2148.000233,2148.000233,1449,100049244801_#1.jpg _P1,1451,2148,2148,1449,2,0,,,
100049254893_#1.jpg _P1,1452.000344,2147.000932,2148.000233,1449,100049254893_#1.jpg _P1,1452,2147,2148,1449,3,-1,,,
100049264888_#1.jpg _P1,1452,2147.000233,2148.000233,1450.000345,100049264888_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100049274883_#1.jpg _P1,1451.000345,2148,2148.000233,1450.000345,100049274883_#1.jpg _P1,1451,2148,2148,1450,1,0,,,
100049284878_#1.jpg _P1,1452.000344,2147.000932,2148,1450,100049284878_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100049294873_#1.jpg _P1,1452.000344,2147.000233,2148,1451,100049294873_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100049304814_#1.jpg _P1,1451.000345,2147.000233,2147.000233,1451.000345,100049304814_#1.jpg _P1,1451,2147,2147,1451,0,0,,,
100049314809_#1.jpg _P1,1452.000344,2147.000233,2148,1451,100049314809_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100049324804_#1.jpg _P1,1452.000344,2147.000932,2148,1450,100049324804_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100049334896_#1.jpg _P1,1451.000345,2147.000233,2148,1450,100049334896_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100049344891_#1.jpg _P1,1451.000345,2147.000233,2148,1450,100049344891_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100049354886_#1.jpg _P1,1451.000345,2147.000233,2148.000233,1449,100049354886_#1.jpg _P1,1451,2147,2148,1449,2,-1,,,
100049364881_#1.jpg _P1,1452.000344,2147.000233,2148,1451,100049364881_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100050014815_#1.jpg _P1,1452.000344,2147.000932,2148,1450,100050014815_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100050024810_#1.jpg _P1,1451,2147,2148.000233,1450.000345,100050024810_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100050034805_#1.jpg _P1,1452.000344,2146.000233,2148.000233,1450.000345,100050034805_#1.jpg _P1,1452,2146,2148,1450,2,-2,,,
100050044897_#1.jpg _P1,1452.000344,2147.000233,2149,1451.000345,100050044897_#1.jpg _P1,1452,2147,2149,1451,1,-2,,,
100050054892_#1.jpg _P1,1452,2146.000233,2148.000931,1449.00138,100050054892_#1.jpg _P1,1452,2146,2148,1449,3,-2,,,
100050064887_#1.jpg _P1,1451.000345,2147.000233,2148,1450,100050064887_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100050074882_#1.jpg _P1,1451.000345,2146.000233,2148,1450.000345,100050074882_#1.jpg _P1,1451,2146,2148,1450,1,-2,,,
100050084877_#1.jpg _P1,1451,2147,2149.000931,1449.00138,100050084877_#1.jpg _P1,1451,2147,2149,1449,2,-2,,,
100050094872_#1.jpg _P1,1451,2147,2148,1451.000345,100050094872_#1.jpg _P1,1451,2147,2148,1451,0,-1,,,
100050104813_#1.jpg _P1,1452.000344,2147.000233,2148,1451,100050104813_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100050114808_#1.jpg _P1,1452,2147.000233,2148,1451.000345,100050114808_#1.jpg _P1,1452,2147,2148,1451,1,-1,,,
100050124803_#1.jpg _P1,1451.001378,2147.002096,2148.003724,1450.003103,100050124803_#1.jpg _P1,1451,2147,2148,1450,1,-1,,,
100050134895_#1.jpg _P1,1452.003099,2147.003726,2149.008376,1450.008621,100050134895_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100050144890_#1.jpg _P1,1452.001377,2147.000932,2148.003724,1450.003103,100050144890_#1.jpg _P1,1452,2147,2148,1450,2,-1,,,
100050154885_#1.jpg _P1,1452.003099,2148.002095,2149.005817,1450.005517,100050154885_#1.jpg _P1,1452,2148,2149,1450,2,-1,,,
100050164880_#1.jpg _P1,1451.001378,2147.002096,2148.005819,1449.003106,100050164880_#1.jpg _P1,1451,2147,2148,1449,2,-1,,,
100050174875_#1.jpg _P1,1452.001377,2147.002096,2149.005817,1450.005517,100050174875_#1.jpg _P1,1452,2147,2149,1450,2,-2,,,
100050184870_#1.jpg _P1,1451.000345,2146.000932,2148.003724,1449.003106,100050184870_#1.jpg _P1,1451,2146,2148,1449,2,-2,,,
100050194865_#1.jpg _P1,1451.001378,2148.000931,2149.003723,1449.003106,100050194865_#1.jpg _P1,1451,2148,2149,1449,2,-1,,,
100050204806_#1.jpg _P1,1452.000344,2147.000932,2149.005817,1449.003106,100050204806_#1.jpg _P1,1452,2147,2149,1449,3,-2,,,
