卷號,上,右,左,下,卷號,上寬,右高,左高,下寬,上寬-下寬,右高-左高,,列標籤,計數 - 上寬-下寬
10005581.jpg _P1,1080.001852,1512.000331,1513,1081.000463,10005581.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005582.jpg _P1,1081,1512.000331,1512.001323,1080,10005582.jpg _P1,1081,1512,1512,1080,1,0,,,
10005583.jpg _P1,1080.000463,1513.00033,1512.000331,1080.001852,10005583.jpg _P1,1080,1513,1512,1080,0,1,,,
10005584.jpg _P1,1081.000463,1512.000331,1512.000331,1081.000463,10005584.jpg _P1,1081,1512,1512,1081,0,0,,,
10005585.jpg _P1,1081.000463,1511,1512.000331,1080,10005585.jpg _P1,1081,1511,1512,1080,1,-1,,,
10005586.jpg _P1,1081.00185,1511.000331,1511.001324,1080.001852,10005586.jpg _P1,1081,1511,1511,1080,1,0,,,
10005587.jpg _P1,1082.000462,1510.000331,1510.000331,1082.000462,10005587.jpg _P1,1082,1510,1510,1082,0,0,,,
10005588.jpg _P1,1081.000463,1511.000331,1512,1080,10005588.jpg _P1,1081,1511,1512,1080,1,-1,,,
10005589.jpg _P1,1080.000463,1513.001322,1511.001324,1080.000463,10005589.jpg _P1,1080,1513,1511,1080,0,2,,,
10005590.jpg _P1,1081.00185,1511,1511.000331,1080.001852,10005590.jpg _P1,1081,1511,1511,1080,1,0,,,
10005591.jpg _P1,1080.000463,1513,1512,1080.001852,10005591.jpg _P1,1080,1513,1512,1080,0,1,,,
10005592.jpg _P1,1081.000463,1513.00033,1512.000331,1081.00185,10005592.jpg _P1,1081,1513,1512,1081,0,1,,,
10005593.jpg _P1,1080.001852,1513,1513,1080.001852,10005593.jpg _P1,1080,1513,1513,1080,0,0,,,
10005594.jpg _P1,1080.000463,1512,1511,1080.001852,10005594.jpg _P1,1080,1512,1511,1080,0,1,,,
10005595.jpg _P1,1080.000463,1512.000331,1512.000331,1080.000463,10005595.jpg _P1,1080,1512,1512,1080,0,0,,,
10005596.jpg _P1,1080.000463,1513.00033,1512.000331,1080.001852,10005596.jpg _P1,1080,1513,1512,1080,0,1,,,
10005597.jpg _P1,1080.001852,1513,1512,1080.004167,10005597.jpg _P1,1080,1513,1512,1080,0,1,,,
10005598.jpg _P1,1080.000463,1512.000331,1512,1081.000463,10005598.jpg _P1,1080,1512,1512,1081,-1,0,,,
10005599.jpg _P1,1078,1512.005291,1513.001322,1080.000463,10005599.jpg _P1,1078,1512,1513,1080,-2,-1,,,
10005600.jpg _P1,1080,1511.001324,1514.00033,1081.004163,10005600.jpg _P1,1080,1511,1514,1081,-1,-3,,,
10005601.jpg _P1,1080.000463,1514.00033,1513.00033,1080.001852,10005601.jpg _P1,1080,1514,1513,1080,0,1,,,
10005602.jpg _P1,1080.000463,1513.00033,1512.000331,1080.001852,10005602.jpg _P1,1080,1513,1512,1080,0,1,,,
10005603.jpg _P1,1080,1512.000331,1511.000331,1080.000463,10005603.jpg _P1,1080,1512,1511,1080,0,1,,,
10005604.jpg _P1,1081.000463,1513.00033,1511.000331,1081.004163,10005604.jpg _P1,1081,1513,1511,1081,0,2,,,
10005605.jpg _P1,1080.001852,1513,1513.00033,1079.001854,10005605.jpg _P1,1080,1513,1513,1079,1,0,,,
10005606.jpg _P1,1080.000463,1514.00033,1512,1081.004163,10005606.jpg _P1,1080,1514,1512,1081,-1,2,,,
10005607.jpg _P1,1080.000463,1512,1511,1080.001852,10005607.jpg _P1,1080,1512,1511,1080,0,1,,,
10005608.jpg _P1,1080.001852,1512.000331,1512,1081.00185,10005608.jpg _P1,1080,1512,1512,1081,-1,0,,,
10005609.jpg _P1,1080.001852,1512,1513,1080.000463,10005609.jpg _P1,1080,1512,1513,1080,0,-1,,,
10005610.jpg _P1,1081.000463,1512,1511,1081.00185,10005610.jpg _P1,1081,1512,1511,1081,0,1,,,
10005611.jpg _P1,1080.000463,1511.002978,1513.001322,1081.000463,10005611.jpg _P1,1080,1511,1513,1081,-1,-2,,,
10005612.jpg _P1,1080.000463,1512.000331,1512,1081.000463,10005612.jpg _P1,1080,1512,1512,1081,-1,0,,,
10005613.jpg _P1,1080.000463,1512.001323,1511.000331,1081.00185,10005613.jpg _P1,1080,1512,1511,1081,-1,1,,,
10005614.jpg _P1,1081.000463,1512.000331,1512.001323,1080.000463,10005614.jpg _P1,1081,1512,1512,1080,1,0,,,
10005615.jpg _P1,1080.000463,1512,1513.00033,1079,10005615.jpg _P1,1080,1512,1513,1079,1,-1,,,
10005616.jpg _P1,1080.000463,1513.00033,1512,1081.00185,10005616.jpg _P1,1080,1513,1512,1081,-1,1,,,
10005617.jpg _P1,1080.000463,1511.001324,1512.000331,1081,10005617.jpg _P1,1080,1511,1512,1081,-1,-1,,,
10005618.jpg _P1,1080.000463,1511.000331,1512.000331,1082,10005618.jpg _P1,1080,1511,1512,1082,-2,-1,,,
10005619.jpg _P1,1080.001852,1511.000331,1512.000331,1080.000463,10005619.jpg _P1,1080,1511,1512,1080,0,-1,,,
10005620.jpg _P1,1081,1512.000331,1512.000331,1081,10005620.jpg _P1,1081,1512,1512,1081,0,0,,,
10005621.jpg _P1,1079.001854,1512.001323,1513.00033,1080.000463,10005621.jpg _P1,1079,1512,1513,1080,-1,-1,,,
10005622.jpg _P1,1079.001854,1511.001324,1512,1081.000463,10005622.jpg _P1,1079,1511,1512,1081,-2,-1,,,
10005623.jpg _P1,1079.000463,1511.001324,1512.000331,1080,10005623.jpg _P1,1079,1511,1512,1080,-1,-1,,,
10005624.jpg _P1,1080.000463,1512.001323,1513.00033,1081,10005624.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005625.jpg _P1,1080.001852,1511.001324,1513.00033,1081,10005625.jpg _P1,1080,1511,1513,1081,-1,-2,,,
10005626.jpg _P1,1081.00185,1511,1512.000331,1080.000463,10005626.jpg _P1,1081,1511,1512,1080,1,-1,,,
10005627.jpg _P1,1080.001852,1511.001324,1513.00033,1081,10005627.jpg _P1,1080,1511,1513,1081,-1,-2,,,
10005628.jpg _P1,1080.001852,1512.001323,1514.00033,1081,10005628.jpg _P1,1080,1512,1514,1081,-1,-2,,,
10005629.jpg _P1,1079.000463,1512.002976,1512.000331,1081.000463,10005629.jpg _P1,1079,1512,1512,1081,-2,0,,,
10005630.jpg _P1,1079.000463,1512.002976,1512.000331,1081.000463,10005630.jpg _P1,1079,1512,1512,1081,-2,0,,,
10005631.jpg _P1,1080.001852,1512.000331,1512,1081.00185,10005631.jpg _P1,1080,1512,1512,1081,-1,0,,,
10005632.jpg _P1,1080.004167,1510.000331,1514.00033,1080.000463,10005632.jpg _P1,1080,1510,1514,1080,0,-4,,,
10005633.jpg _P1,1080.001852,1512,1514,1080,10005633.jpg _P1,1080,1512,1514,1080,0,-2,,,
10005634.jpg _P1,1080.001852,1511.000331,1514,1081.000463,10005634.jpg _P1,1080,1511,1514,1081,-1,-3,,,
10005635.jpg _P1,1080.001852,1512,1513,1080.000463,10005635.jpg _P1,1080,1512,1513,1080,0,-1,,,
10005636.jpg _P1,1080.000463,1511.000331,1512.000331,1080,10005636.jpg _P1,1080,1511,1512,1080,0,-1,,,
10005637.jpg _P1,1079.001854,1512.000331,1513,1080.000463,10005637.jpg _P1,1079,1512,1513,1080,-1,-1,,,
10005638.jpg _P1,1080.001852,1510.000331,1512,1081,10005638.jpg _P1,1080,1510,1512,1081,-1,-2,,,
10005639.jpg _P1,1079.001854,1511.000331,1513,1080,10005639.jpg _P1,1079,1511,1513,1080,-1,-2,,,
10005640.jpg _P1,1080.000463,1509.000331,1513.00033,1080.004167,10005640.jpg _P1,1080,1509,1513,1080,0,-4,,,
10005641.jpg _P1,1079.001854,1511.001324,1514.00033,1080.000463,10005641.jpg _P1,1079,1511,1514,1080,-1,-3,,,
10005642.jpg _P1,1080.000463,1510.001325,1512.000331,1081.000463,10005642.jpg _P1,1080,1510,1512,1081,-1,-2,,,
10005643.jpg _P1,1079.004171,1510.000331,1514,1080.000463,10005643.jpg _P1,1079,1510,1514,1080,-1,-4,,,
10005644.jpg _P1,1080.001852,1510,1512,1080,10005644.jpg _P1,1080,1510,1512,1080,0,-2,,,
10005645.jpg _P1,1080.001852,1511,1513,1080,10005645.jpg _P1,1080,1511,1513,1080,0,-2,,,
10005646.jpg _P1,1079.000463,1512.001323,1513,1081,10005646.jpg _P1,1079,1512,1513,1081,-2,-1,,,
10005647.jpg _P1,1079.001854,1511.001324,1513.00033,1080,10005647.jpg _P1,1079,1511,1513,1080,-1,-2,,,
10005648.jpg _P1,1080.001852,1511.001324,1514.001321,1080.000463,10005648.jpg _P1,1080,1511,1514,1080,0,-3,,,
10005649.jpg _P1,1080.001852,1510.000331,1513.00033,1080.000463,10005649.jpg _P1,1080,1510,1513,1080,0,-3,,,
10005650.jpg _P1,1079.004171,1510.001325,1513,1081,10005650.jpg _P1,1079,1510,1513,1081,-2,-3,,,
10005651.jpg _P1,1079.001854,1511.000331,1513,1080,10005651.jpg _P1,1079,1511,1513,1080,-1,-2,,,
10005652.jpg _P1,1080.001852,1511.000331,1513.00033,1080,10005652.jpg _P1,1080,1511,1513,1080,0,-2,,,
10005653.jpg _P1,1079.001854,1511.001324,1514.00033,1080.000463,10005653.jpg _P1,1079,1511,1514,1080,-1,-3,,,
10005654.jpg _P1,1080.000463,1512.000331,1512,1081.000463,10005654.jpg _P1,1080,1512,1512,1081,-1,0,,,
10005655.jpg _P1,1079.004171,1509.001325,1513.00033,1080.000463,10005655.jpg _P1,1079,1509,1513,1080,-1,-4,,,
10005656.jpg _P1,1080.001852,1511.000331,1512,1081.000463,10005656.jpg _P1,1080,1511,1512,1081,-1,-1,,,
10005657.jpg _P1,1080.004167,1511,1513.00033,1081.000463,10005657.jpg _P1,1080,1511,1513,1081,-1,-2,,,
10005658.jpg _P1,1080.000463,1512.000331,1513,1081,10005658.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005659.jpg _P1,1080.000463,1512.002976,1513.001322,1081,10005659.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005660.jpg _P1,1080.001852,1510.000331,1513.00033,1080.000463,10005660.jpg _P1,1080,1510,1513,1080,0,-3,,,
10005661.jpg _P1,1081.004163,1510,1514,1081.000463,10005661.jpg _P1,1081,1510,1514,1081,0,-4,,,
10005662.jpg _P1,1080.000463,1511.001324,1513.00033,1081.000463,10005662.jpg _P1,1080,1511,1513,1081,-1,-2,,,
10005663.jpg _P1,1079.001854,1511.000331,1513,1080,10005663.jpg _P1,1079,1511,1513,1080,-1,-2,,,
10005664.jpg _P1,1080.000463,1512.000331,1513,1081,10005664.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005665.jpg _P1,1080.000463,1512.000331,1513.00033,1080,10005665.jpg _P1,1080,1512,1513,1080,0,-1,,,
10005666.jpg _P1,1080.001852,1511.001324,1514.00033,1081.000463,10005666.jpg _P1,1080,1511,1514,1081,-1,-3,,,
10005667.jpg _P1,1080.001852,1511.001324,1514.001321,1080.000463,10005667.jpg _P1,1080,1511,1514,1080,0,-3,,,
10005668.jpg _P1,1080.001852,1511.001324,1513.00033,1081,10005668.jpg _P1,1080,1511,1513,1081,-1,-2,,,
10005669.jpg _P1,1079.000463,1511.002978,1513.001322,1080.000463,10005669.jpg _P1,1079,1511,1513,1080,-1,-2,,,
10005670.jpg _P1,1079.004171,1511.000331,1514,1080,10005670.jpg _P1,1079,1511,1514,1080,-1,-3,,,
10005671.jpg _P1,1080.000463,1511.000331,1513.00033,1080.000463,10005671.jpg _P1,1080,1511,1513,1080,0,-2,,,
10005672.jpg _P1,1080.004167,1511,1513,1080.000463,10005672.jpg _P1,1080,1511,1513,1080,0,-2,,,
10005673.jpg _P1,1080.001852,1512.000331,1513.00033,1080.000463,10005673.jpg _P1,1080,1512,1513,1080,0,-1,,,
10005674.jpg _P1,1080.001852,1511.001324,1513.001322,1080,10005674.jpg _P1,1080,1511,1513,1080,0,-2,,,
10005675.jpg _P1,1079.000463,1512.001323,1513,1081,10005675.jpg _P1,1079,1512,1513,1081,-2,-1,,,
10005676.jpg _P1,1080.004167,1511.000331,1513.00033,1080.000463,10005676.jpg _P1,1080,1511,1513,1080,0,-2,,,
10005677.jpg _P1,1079.000463,1510.00298,1513.001322,1080.001852,10005677.jpg _P1,1079,1510,1513,1080,-1,-3,,,
10005678.jpg _P1,1081.00185,1512,1513,1081.000463,10005678.jpg _P1,1081,1512,1513,1081,0,-1,,,
10005679.jpg _P1,1080.004167,1511,1514.00033,1081,10005679.jpg _P1,1080,1511,1514,1081,-1,-3,,,
10005680.jpg _P1,1080.001852,1511.000331,1513,1081,10005680.jpg _P1,1080,1511,1513,1081,-1,-2,,,
10005681.jpg _P1,1080.001852,1511,1513,1080,10005681.jpg _P1,1080,1511,1513,1080,0,-2,,,
10005682.jpg _P1,1081.00185,1511.000331,1513.00033,1081,10005682.jpg _P1,1081,1511,1513,1081,0,-2,,,
10005683.jpg _P1,1081.00185,1512,1514.001321,1079,10005683.jpg _P1,1081,1512,1514,1079,2,-2,,,
10005684.jpg _P1,1080.000463,1512.000331,1513,1081,10005684.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005685.jpg _P1,1080.001852,1511.000331,1513.00033,1080,10005685.jpg _P1,1080,1511,1513,1080,0,-2,,,
10005686.jpg _P1,1080.001852,1511.000331,1513,1081,10005686.jpg _P1,1080,1511,1513,1081,-1,-2,,,
10005687.jpg _P1,1080.000463,1511.001324,1513.001322,1080.000463,10005687.jpg _P1,1080,1511,1513,1080,0,-2,,,
10005688.jpg _P1,1080.001852,1511.001324,1513.00033,1081,10005688.jpg _P1,1080,1511,1513,1081,-1,-2,,,
10005689.jpg _P1,1080.004167,1511.000331,1514.00033,1080,10005689.jpg _P1,1080,1511,1514,1080,0,-3,,,
10005690.jpg _P1,1080.000463,1511.001324,1512.000331,1081,10005690.jpg _P1,1080,1511,1512,1081,-1,-1,,,
10005691.jpg _P1,1080.001852,1512,1513,1080.000463,10005691.jpg _P1,1080,1512,1513,1080,0,-1,,,
10005692.jpg _P1,1080.001852,1511.000331,1513,1081,10005692.jpg _P1,1080,1511,1513,1081,-1,-2,,,
10005693.jpg _P1,1080.001852,1512,1514,1080,10005693.jpg _P1,1080,1512,1514,1080,0,-2,,,
10005694.jpg _P1,1080.001852,1511.001324,1513.00033,1081,10005694.jpg _P1,1080,1511,1513,1081,-1,-2,,,
10005695.jpg _P1,1080.000463,1512.001323,1512.000331,1081.000463,10005695.jpg _P1,1080,1512,1512,1081,-1,0,,,
10005696.jpg _P1,1080.001852,1511.000331,1514.00033,1080.000463,10005696.jpg _P1,1080,1511,1514,1080,0,-3,,,
10005697.jpg _P1,1080.000463,1512.000331,1513.00033,1080,10005697.jpg _P1,1080,1512,1513,1080,0,-1,,,
10005698.jpg _P1,1080.001852,1511.000331,1514.00033,1080.000463,10005698.jpg _P1,1080,1511,1514,1080,0,-3,,,
10005699.jpg _P1,1080.001852,1511.000331,1514.00033,1080.000463,10005699.jpg _P1,1080,1511,1514,1080,0,-3,,,
10005700.jpg _P1,1080.001852,1512.000331,1513,1081.000463,10005700.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005701.jpg _P1,1080.001852,1512.000331,1515,1081.000463,10005701.jpg _P1,1080,1512,1515,1081,-1,-3,,,
10005702.jpg _P1,1081.004163,1510,1514,1081.000463,10005702.jpg _P1,1081,1510,1514,1081,0,-4,,,
10005703.jpg _P1,1080.001852,1513,1514,1080.000463,10005703.jpg _P1,1080,1513,1514,1080,0,-1,,,
10005704.jpg _P1,1080.001852,1511.000331,1513,1081,10005704.jpg _P1,1080,1511,1513,1081,-1,-2,,,
10005705.jpg _P1,1080.001852,1511,1514,1080.000463,10005705.jpg _P1,1080,1511,1514,1080,0,-3,,,
10005706.jpg _P1,1081.00185,1511,1513,1081,10005706.jpg _P1,1081,1511,1513,1081,0,-2,,,
10005707.jpg _P1,1080.001852,1512.000331,1513.00033,1080.000463,10005707.jpg _P1,1080,1512,1513,1080,0,-1,,,
10005708.jpg _P1,1080.001852,1511.000331,1513,1081,10005708.jpg _P1,1080,1511,1513,1081,-1,-2,,,
10005709.jpg _P1,1080.001852,1510.000331,1513,1081.000463,10005709.jpg _P1,1080,1510,1513,1081,-1,-3,,,
10005710.jpg _P1,1080.001852,1512.000331,1513,1081.000463,10005710.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005711.jpg _P1,1080.000463,1511.001324,1513.001322,1080.000463,10005711.jpg _P1,1080,1511,1513,1080,0,-2,,,
10005712.jpg _P1,1081.00185,1511,1513,1081,10005712.jpg _P1,1081,1511,1513,1081,0,-2,,,
10005713.jpg _P1,1080.001852,1511.001324,1513.001322,1080,10005713.jpg _P1,1080,1511,1513,1080,0,-2,,,
10005714.jpg _P1,1081.00185,1509,1512,1081.000463,10005714.jpg _P1,1081,1509,1512,1081,0,-3,,,
10005715.jpg _P1,1080.001852,1511.000331,1513.00033,1080,10005715.jpg _P1,1080,1511,1513,1080,0,-2,,,
10005716.jpg _P1,1081.000463,1512.000331,1513.00033,1081,10005716.jpg _P1,1081,1512,1513,1081,0,-1,,,
10005717.jpg _P1,1080.000463,1512.001323,1513.00033,1081,10005717.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005718.jpg _P1,1081.004163,1511.000331,1514.00033,1081,10005718.jpg _P1,1081,1511,1514,1081,0,-3,,,
10005719.jpg _P1,1080.001852,1512.000331,1514,1081,10005719.jpg _P1,1080,1512,1514,1081,-1,-2,,,
10005720.jpg _P1,1081.004163,1510.000331,1513.00033,1081,10005720.jpg _P1,1081,1510,1513,1081,0,-3,,,
10005721.jpg _P1,1080.001852,1511,1513,1080,10005721.jpg _P1,1080,1511,1513,1080,0,-2,,,
10005722.jpg _P1,1080.000463,1512.000331,1513,1081,10005722.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005723.jpg _P1,1081.000463,1511.001324,1513.001322,1081.000463,10005723.jpg _P1,1081,1511,1513,1081,0,-2,,,
10005724.jpg _P1,1081.00185,1512,1513.00033,1080.000463,10005724.jpg _P1,1081,1512,1513,1080,1,-1,,,
10005725.jpg _P1,1081.00185,1512.000331,1514.001321,1080,10005725.jpg _P1,1081,1512,1514,1080,1,-2,,,
10005726.jpg _P1,1080.000463,1512.002976,1514.001321,1081.000463,10005726.jpg _P1,1080,1512,1514,1081,-1,-2,,,
10005727.jpg _P1,1080.000463,1512.001323,1513.001322,1080,10005727.jpg _P1,1080,1512,1513,1080,0,-1,,,
10005728.jpg _P1,1080.000463,1511.000331,1513.00033,1080.000463,10005728.jpg _P1,1080,1511,1513,1080,0,-2,,,
10005729.jpg _P1,1079.000463,1512.001323,1513.00033,1080,10005729.jpg _P1,1079,1512,1513,1080,-1,-1,,,
10005730.jpg _P1,1081.00185,1511.000331,1513.00033,1081,10005730.jpg _P1,1081,1511,1513,1081,0,-2,,,
10005731.jpg _P1,1080.000463,1511.000331,1513.001322,1079.000463,10005731.jpg _P1,1080,1511,1513,1079,1,-2,,,
10005732.jpg _P1,1080.001852,1512.000331,1513,1081.000463,10005732.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005733.jpg _P1,1080.000463,1512,1513,1080,10005733.jpg _P1,1080,1512,1513,1080,0,-1,,,
10005734.jpg _P1,1080.004167,1510.000331,1513.001322,1081,10005734.jpg _P1,1080,1510,1513,1081,-1,-3,,,
10005735.jpg _P1,1080.004167,1511.000331,1515,1081.000463,10005735.jpg _P1,1080,1511,1515,1081,-1,-4,,,
10005736.jpg _P1,1080.001852,1510,1512,1080,10005736.jpg _P1,1080,1510,1512,1080,0,-2,,,
10005737.jpg _P1,1081.00185,1511.000331,1513,1080,10005737.jpg _P1,1081,1511,1513,1080,1,-2,,,
10005738.jpg _P1,1080.001852,1511.001324,1513.00033,1081,10005738.jpg _P1,1080,1511,1513,1081,-1,-2,,,
10005739.jpg _P1,1080.001852,1512.000331,1513.00033,1080.000463,10005739.jpg _P1,1080,1512,1513,1080,0,-1,,,
10005740.jpg _P1,1080.001852,1511.000331,1512,1081.000463,10005740.jpg _P1,1080,1511,1512,1081,-1,-1,,,
10005741.jpg _P1,1081.000463,1512.000331,1513.001322,1080,10005741.jpg _P1,1081,1512,1513,1080,1,-1,,,
10005742.jpg _P1,1081.00185,1511,1513,1081,10005742.jpg _P1,1081,1511,1513,1081,0,-2,,,
10005743.jpg _P1,1080.001852,1512.000331,1514.00033,1080,10005743.jpg _P1,1080,1512,1514,1080,0,-2,,,
10005744.jpg _P1,1080.000463,1511.000331,1513.00033,1080.000463,10005744.jpg _P1,1080,1511,1513,1080,0,-2,,,
10005745.jpg _P1,1080.000463,1512.000331,1512.000331,1080.000463,10005745.jpg _P1,1080,1512,1512,1080,0,0,,,
10005746.jpg _P1,1081.00185,1512.001323,1512.000331,1080.001852,10005746.jpg _P1,1081,1512,1512,1080,1,0,,,
10005747.jpg _P1,1080,1512.002976,1512.002976,1080,10005747.jpg _P1,1080,1512,1512,1080,0,0,,,
10005748.jpg _P1,1081.000463,1512.000331,1512.000331,1081.000463,10005748.jpg _P1,1081,1512,1512,1081,0,0,,,
10005749.jpg _P1,1081.000463,1512.000331,1513.001322,1080,10005749.jpg _P1,1081,1512,1513,1080,1,-1,,,
10005750.jpg _P1,1081,1511.000331,1512.001323,1080.000463,10005750.jpg _P1,1081,1511,1512,1080,1,-1,,,
10005751.jpg _P1,1080,1512.001323,1513.001322,1080.000463,10005751.jpg _P1,1080,1512,1513,1080,0,-1,,,
10005752.jpg _P1,1081.00185,1511.000331,1514.001321,1080.000463,10005752.jpg _P1,1081,1511,1514,1080,1,-3,,,
10005753.jpg _P1,1080.001852,1510.000331,1513,1081.000463,10005753.jpg _P1,1080,1510,1513,1081,-1,-3,,,
10005754.jpg _P1,1081.000463,1511,1512.000331,1080,10005754.jpg _P1,1081,1511,1512,1080,1,-1,,,
10005755.jpg _P1,1080.001852,1511.001324,1513.00033,1081,10005755.jpg _P1,1080,1511,1513,1081,-1,-2,,,
10005756.jpg _P1,1080.001852,1511.001324,1513.00033,1081,10005756.jpg _P1,1080,1511,1513,1081,-1,-2,,,
10005757.jpg _P1,1080,1512.001323,1512.001323,1080,10005757.jpg _P1,1080,1512,1512,1080,0,0,,,
10005758.jpg _P1,1081.00185,1512,1513,1081.000463,10005758.jpg _P1,1081,1512,1513,1081,0,-1,,,
10005759.jpg _P1,1080.001852,1511,1513,1080,10005759.jpg _P1,1080,1511,1513,1080,0,-2,,,
10005760.jpg _P1,1081.000463,1512.000331,1513.00033,1081,10005760.jpg _P1,1081,1512,1513,1081,0,-1,,,
10005761.jpg _P1,1081.00185,1512,1514,1081,10005761.jpg _P1,1081,1512,1514,1081,0,-2,,,
10005762.jpg _P1,1080.004167,1512.000331,1513,1081.00185,10005762.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005763.jpg _P1,1080.004167,1512,1513,1080.001852,10005763.jpg _P1,1080,1512,1513,1080,0,-1,,,
10005764.jpg _P1,1080.001852,1512.001323,1512.000331,1081.00185,10005764.jpg _P1,1080,1512,1512,1081,-1,0,,,
10005765.jpg _P1,1080.001852,1512.000331,1513,1081.000463,10005765.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005766.jpg _P1,1080.000463,1511.001324,1512.000331,1081,10005766.jpg _P1,1080,1511,1512,1081,-1,-1,,,
10005767.jpg _P1,1080.001852,1511.000331,1513.00033,1080,10005767.jpg _P1,1080,1511,1513,1080,0,-2,,,
10005768.jpg _P1,1081.00185,1510.000331,1513.001322,1080.000463,10005768.jpg _P1,1081,1510,1513,1080,1,-3,,,
10005769.jpg _P1,1080.001852,1512,1513,1080.000463,10005769.jpg _P1,1080,1512,1513,1080,0,-1,,,
10005770.jpg _P1,1080.001852,1511.000331,1512.000331,1080.000463,10005770.jpg _P1,1080,1511,1512,1080,0,-1,,,
10005771.jpg _P1,1080.001852,1511,1512,1080.000463,10005771.jpg _P1,1080,1511,1512,1080,0,-1,,,
10005772.jpg _P1,1080.001852,1512,1513.00033,1081.000463,10005772.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005773.jpg _P1,1079.000463,1512.000331,1512,1080.000463,10005773.jpg _P1,1079,1512,1512,1080,-1,0,,,
10005774.jpg _P1,1080.001852,1511.000331,1512,1081.000463,10005774.jpg _P1,1080,1511,1512,1081,-1,-1,,,
10005775.jpg _P1,1080.000463,1513.00033,1513.00033,1080.000463,10005775.jpg _P1,1080,1513,1513,1080,0,0,,,
10005776.jpg _P1,1081.000463,1511.000331,1512.000331,1081,10005776.jpg _P1,1081,1511,1512,1081,0,-1,,,
10005777.jpg _P1,1080.000463,1511.000331,1512,1081,10005777.jpg _P1,1080,1511,1512,1081,-1,-1,,,
10005778.jpg _P1,1081.004163,1511.000331,1513.00033,1081.000463,10005778.jpg _P1,1081,1511,1513,1081,0,-2,,,
10005779.jpg _P1,1080.001852,1512,1513,1080.000463,10005779.jpg _P1,1080,1512,1513,1080,0,-1,,,
10005780.jpg _P1,1080,1512.002976,1512.001323,1081,10005780.jpg _P1,1080,1512,1512,1081,-1,0,,,
10005781.jpg _P1,1080.000463,1512.002976,1513.001322,1081,10005781.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005782.jpg _P1,1080.001852,1510.000331,1512,1081,10005782.jpg _P1,1080,1510,1512,1081,-1,-2,,,
10005783.jpg _P1,1080.000463,1512,1512,1080.000463,10005783.jpg _P1,1080,1512,1512,1080,0,0,,,
10005784.jpg _P1,1080.000463,1511.000331,1512.000331,1080,10005784.jpg _P1,1080,1511,1512,1080,0,-1,,,
10005785.jpg _P1,1080.001852,1511,1512.000331,1081.000463,10005785.jpg _P1,1080,1511,1512,1081,-1,-1,,,
10005786.jpg _P1,1081.00185,1512,1513.00033,1080.000463,10005786.jpg _P1,1081,1512,1513,1080,1,-1,,,
10005787.jpg _P1,1080.001852,1512.000331,1513.00033,1080.000463,10005787.jpg _P1,1080,1512,1513,1080,0,-1,,,
10005788.jpg _P1,1080.000463,1513.00033,1512.000331,1080.001852,10005788.jpg _P1,1080,1513,1512,1080,0,1,,,
10005789.jpg _P1,1079.000463,1513.00033,1511,1080.004167,10005789.jpg _P1,1079,1513,1511,1080,-1,2,,,
10005790.jpg _P1,1081,1513.002974,1512.002976,1081.000463,10005790.jpg _P1,1081,1513,1512,1081,0,1,,,
10005791.jpg _P1,1080.001852,1512.000331,1512,1081.00185,10005791.jpg _P1,1080,1512,1512,1081,-1,0,,,
10005792.jpg _P1,1081.000463,1512.001323,1512.001323,1081.000463,10005792.jpg _P1,1081,1512,1512,1081,0,0,,,
10005793.jpg _P1,1080.000463,1512.001323,1513.00033,1081,10005793.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005794.jpg _P1,1080.004167,1512,1513.00033,1081.00185,10005794.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005795.jpg _P1,1080.001852,1512,1512,1080.001852,10005795.jpg _P1,1080,1512,1512,1080,0,0,,,
10005796.jpg _P1,1080.001852,1512.000331,1513,1081.000463,10005796.jpg _P1,1080,1512,1513,1081,-1,-1,,,
10005797.jpg _P1,1080.000463,1511.001324,1512.001323,1080,10005797.jpg _P1,1080,1511,1512,1080,0,-1,,,
10005798.jpg _P1,1080.000463,1512.000331,1512.000331,1080.000463,10005798.jpg _P1,1080,1512,1512,1080,0,0,,,
10005799.jpg _P1,1080.001852,1511,1512,1080.000463,10005799.jpg _P1,1080,1511,1512,1080,0,-1,,,
